ebay_id,ebay_title,price,keeper_score
v1|178288480201|0,Lot of 6 LP EP RECORDS PSYCHIC MIRRORS Boogie Funk Wave Synth Jazz Disco Etc.,31.00,0.7571
v1|366535055200|0,"Strangeways Here We Come by The Smiths (Barely Used LP, 2009)",7.50,0.7565
v1|188626975960|0,Vintage Jazz Vinyl GARY MCFARLAND PROFILES Mono Impulse A-9112 RVG Phil Woods,8.99,0.7530
v1|800303113501|0,Herbie Hancock,45.00,0.7506
v1|287453463193|0,"W.B.I. RED NINJA - WAR BYTES 12'' EP RARE 1990 UK ZOOM 1ST PRESS, BRITCORE DUB",7.99,0.7494
v1|377332956340|0,Matmos - 'A CHANCE to Cut Is A Chance To Cure' 2001 Vinyl LP vg/G+,80.00,0.7481
v1|800302639747|0,Dennis Coffey,35.00,0.7477
v1|178299107622|0,The New York Jazz Quartet Van Gelder Rare,55.00,0.7461
v1|800247213322|0,THE REDS orig VINYL Promo 1979 LP   Green wax vinyl    EXCELLENT,5.99,0.7456
v1|147428952097|0,"Arsedestroyer / Confusion Predators Split 7"" 1993 Grindcore VG+/VG+",30.00,0.7447
v1|377325734742|0,NOEL POINTER - PHANTAZIA BLUE NOTE LP,8.00,0.7443
v1|800277547311|0,JACOB'S REUNION self titled RARE 1975 ACID folk PRIVATE Press   Excellent,5.99,0.7437
v1|278172117592|0,"LOVE STORY: DAVE PELL OCTET, 1956 ATLANTIC JAZZ RELEASE, MONO, VG+",10.00,0.7437
v1|117287465402|0,ALBERT AYLER PROPHECY - BASE ESP-DISK ESP3030 US     EXCELLENT,9.99,0.7420
v1|147428150118|0,"Meat Shits / CSSO Tomb Of The Guardian Angel Split 7"" 1995 VG+/VG",32.00,0.7417
v1|287453467171|0,PORTSMOUTH SINFONIA - PLAYS THE POPULAR CLASSICS LP RARE 1974 US PITMAN PRESS,7.99,0.7399
v1|168525336793|0,CHICO O'FARRILL-NINE FLAGS-JAZZ-IMPULSE STEREO GATEFOLD STEREO,5.00,0.7396
v1|117289261961|0,"Art Blakey ""Ugetsu"" LP OJC-090   EXCELLENT    HUBBARD",9.99,0.7396
v1|137503061411|0,The Fuknotz - Let's Play Scratch N Sniff W Grandpa's Butt 1989 Vinyl LP Wanghead,9.99,0.7393
v1|318533819868|0,"Michael Pedicin, Jr. - s/t - US Jazz Funk / Disco LP 1979",4.99,0.7373
v1|137505816538|0,"1991 NJoi Mindflux / Malfunction / Phoenix / Rhythm Zone 12"" Vinyl Record",9.00,0.7292
v1|287452803732|0,Orquesta La Solucion- Clasico (VG+ US 1991 TH Rodven 2881 Shrink),30.00,0.7291
v1|137497341585|0,RENE & ANGELA  Streetcar called Desire  LP 1985  G+  w/scuffs   KURTIS BLOW,3.95,0.7282
v1|117295767429|0,Jeannie C Riley Sock Soul LP (1968) Vinyl Record Album 12”,4.90,0.7242
v1|178301291461|0,Brian Eno David Byrne My Life in the Bush of Ghosts Vinyl LP VG++ SRK 6093,15.00,0.7222
v1|178300988129|0,Naildrivers - Bulldozer / Speak Or Spell NM Rare Hard Rock Psych Private Hear,150.00,0.7188
v1|178300856540|0,MAHAVISHNU ORCHESTRA ‎ Visions Of The Emerald Beyond  1975 US WL Promo LP NM /NM,60.00,0.7180
v1|178300856540|0,MAHAVISHNU ORCHESTRA ‎ Visions Of The Emerald Beyond  1975 US WL Promo LP NM /NM,60.00,0.7180
v1|147429702763|0,dinosaur jr vinyl 7” 1988 SST - Freak Scene/Keep The Glove Vinyl Like New,30.00,0.7146
v1|800288659527|0,Dexter Gordon - Clubhouse - 1979 Blue Note Ltd. Edition GXF-3055 - EXCELLENT,45.00,0.7137
v1|336682365076|0,The Murder Capital Gigi’s Recovery Clear Pink LP Vinyl Record Post Punk,25.00,0.7129
v1|158074041286|0,"CAPITALIST CASUALTIES SLIGHT SLAPPERS 7"" SPLIT RARE METAL POWER VIOLENCE PUNK",39.00,0.7117
v1|158074049257|0,"CAPITALIST CASUALTIES ULCER 7"" SPLIT GRIND RARE METAL POWER VIOLENCE SPAZZ PUNK",22.00,0.7117
v1|147432433363|0,Rare 1967 DOORS STRANGE DAYS LP TAN Label EKL MONO w/ EKS Error (AL) Psych Rock,19.99,0.7097
v1|336682054194|0,Ichiro Masuda Quintet Midnight Vibraphone Lp Japanese Pressing OBI Nivico...,30.00,0.7060
v1|336682051975|0,CLIFF NOBLES & CO - THE HORSE  LP Vinyl  ORIG 1968 on Phil L A Of Soul Funk Soul,12.08,0.7057
v1|188614319833|0,VINTAGE-QUILL-SELF TITLED PSYCHEDELIC PROG FUNK-Vinyl Album,59.00,0.7056
v1|336681343065|0,Steve Hillage Rainbow Dome Musick Near Mint Virgin Vinyl LP,50.00,0.7050
v1|307053439112|0,The Electric Flag A Long Time Coming First Press 1968 VG+VG+. 1b On Deadwax,10.00,0.7021
v1|198481407808|0,Tangerine Dream- Poland Jive Electro HIP22 VG+/VG UK Gatefold 2 discs 1984,28.80,0.7015
v1|318567950593|0,"The Delta 72, The R&B Of Membership, 12” Vinyl, 1996, Indie, R&B, Used",4.00,0.7012
v1|117290443703|0,"FULL TIME MEN / MASTER PLAN split 7"" EP BLOOD RED VINYL 1999 used ",3.40,0.7011
v1|800302676469|0,Brian Cadd- Moonshine,45.00,0.7008
v1|407063380862|0,THE MODERN JAZZ QUARTET-BLUES AT CARNEGIE HALL-ATLANTIC SD 1468,14.98,0.6995
v1|800302757097|0,Ornette Coleman LP - Soapsuds  1979 Charlie Haden  EXCELLENT  Original,9.99,0.6991
v1|267724314413|0,monk thelonious monk mono uk 🎹  vg+ teo macero 🎹 bpg  62497,27.99,0.6976
v1|287453464379|0,"DANIELLE- SELF TITLED LP RARE 1980 US CASABLANCA (#72 PROMO), FUNK SOUL DISCO",7.99,0.6924
v1|117295799129|0,DICK GREGORY / CAUGHT IN THE ACT  2 LP 1973 MINT RARE,17.99,0.6905
v1|336682019073|0,"Funkadelic “Maggot Brain”LP 12"" Westbound Funk Rock Rare 1975 W-218",47.00,0.6903
v1|800320374959|0,Will to Power Journey Home LP Vinyl 1990 Epic Records In Shrink w/ Hype,7.00,0.6873
v1|358780881910|0,Bill Evans Vinyl Album Quintessence Ex,30.00,0.6865
v1|178300857775|0,"PUBLIC ENEMY Black Steel In The Hour Of Chaos 7"" 45 Vinyl Promo Def Jam 1988",19.99,0.6862
v1|377332955928|0,Matmos The Civil War Vinyl Record LP RARE 2003 GREAT Condition ,45.75,0.6850
v1|188627213492|0,"WORD In Memoriam Charles E. Fuller Paul Harvey 12"" Black Vinyl LP W-3455-LP",3.00,0.6833
v1|147429076628|0,DRUMS ON FIRE! LP - WORLD PACIFIC 1247 - ART BLAKEY; CHICO HAMILTON; CHATUR LAL,5.00,0.6823
v1|800321975248|0,"Oasis Cigarettes Alcohol  12"" EP ORIGINAL Creation Rare Britpop Stone Roses Pulp",41.00,0.6820
v1|407068239105|0,"Antiseen drastic 7"" ep signed x 3 og pressing",88.00,0.6816
